-0.0508  	0.19557  	-0.0122  	-1.1134  	-0.8098  	-1.3948  	0.06288  	0.60352  	0.33565  	0.73321  	0.29933  	-0.0536  	0.06600  	-0.6983  	-1.2734  	1.00922  	0.32862  	-0.1273  	0.28526  	1.54221  	0.57809  	-0.1178  	-0.7927  	0.13812  	0.43821  	-0.1789  	-0.4509  	-0.2261  	-0.5958  	-0.3540  	-0.0784  	0.22110  	0.16518  	-0.0510  	0.56560  	-0.0176  	0.30673  	-0.1272  	-0.2968  	0.60133  	0.30182  	0.05380  	-0.0532  	0.16926  	0.02568  	-0.0396  	0.08333  	-0.1113  	-0.0212  	-0.0012  	0.00226  	-0.0148  	-0.0353  	0.00281  	0.00947  	-0.0526  	0.00569  	0.01801  	0.00046  	-0.0002  	0.02332  	-0.0324  	0.05561  	-0.0028  	0.12451  	-0.0244  	-0.0555  	0.00531  	0.00788  	0.47068  	
-0.2107  	0.06958  	-0.1519  	-1.2254  	-0.8080  	-1.5481  	0.11270  	0.49687  	0.28564  	0.76715  	0.28890  	-0.1456  	7.23172  	-0.8557  	-1.3620  	0.83867  	0.30226  	-0.0702  	0.28707  	1.55186  	0.41310  	-0.1000  	-0.8333  	0.10438  	0.58315  	-0.2061  	-0.4887  	-0.1121  	-0.4231  	-0.2962  	-0.1268  	0.18448  	0.09210  	-0.0532  	0.54688  	0.07654  	0.19992  	-0.1313  	-0.2690  	0.63738  	0.27731  	0.05358  	-0.0506  	0.16243  	0.01840  	-0.0440  	0.08286  	-0.1014  	-0.0250  	-0.0087  	0.00837  	-0.0087  	-0.0454  	-0.0054  	0.00728  	-0.0712  	0.01196  	0.01944  	-0.0193  	-0.0013  	0.01333  	-0.0530  	0.07193  	-0.0040  	0.12451  	-0.0244  	-0.0555  	0.00531  	0.00788  	0.47068  	
-0.2105  	0.13395  	-0.1144  	-1.2078  	-0.8130  	-1.5378  	0.10017  	0.51796  	0.28155  	0.74838  	0.29231  	-0.1308  	-0.0860  	-0.8782  	-1.3086  	0.82158  	0.32183  	-0.0918  	0.32217  	1.50521  	0.53176  	-0.1007  	-0.7361  	0.15904  	0.54646  	-0.2325  	-0.3743  	-0.2150  	-0.4671  	-0.3109  	-0.1592  	0.20825  	0.08074  	-0.0595  	0.55296  	0.04120  	0.28935  	-0.0933  	-0.3159  	0.65851  	0.27193  	0.04935  	-0.0618  	0.18310  	0.02115  	-0.0388  	0.08038  	-0.1100  	-0.0291  	-0.0194  	-0.0044  	-0.0103  	-0.0416  	0.00794  	0.00647  	-0.0713  	0.01513  	0.01797  	-0.0076  	0.00288  	0.00987  	-0.0526  	0.06242  	-0.0099  	0.12451  	-0.0244  	-0.0555  	0.00531  	0.00788  	0.47068  	
-0.1803  	0.15970  	-0.1110  	-1.1283  	-0.7941  	-1.4597  	0.07725  	0.52428  	0.28053  	0.72964  	0.25299  	-0.1101  	-0.0451  	-0.9012  	-1.2630  	0.87551  	0.32151  	-0.1011  	0.32007  	1.51363  	0.53390  	-0.1074  	-0.7449  	0.11363  	0.54278  	-0.2326  	-0.3942  	-0.1860  	-0.4640  	-0.3002  	-0.1434  	0.21154  	0.09107  	-0.0451  	0.54368  	0.02832  	0.29246  	-0.0923  	-0.2949  	0.64541  	0.28616  	0.03565  	-0.0489  	0.19353  	0.02181  	-0.0384  	0.08027  	-0.1207  	-0.0296  	-0.0182  	-0.0073  	-0.0112  	-0.0396  	0.00702  	0.00916  	-0.0695  	0.00988  	0.02194  	-0.0045  	-0.0030  	0.01463  	-0.0509  	0.06434  	-0.0073  	0.12451  	-0.0244  	-0.0555  	0.00531  	0.00788  	0.47068  	
-0.0597  	0.21016  	0.01193  	-1.0905  	-0.7878  	-1.3315  	0.10233  	0.59489  	0.31751  	0.67836  	0.24113  	-0.1149  	-0.0399  	-0.8172  	-1.2174  	0.92008  	0.32809  	-0.1215  	0.34543  	1.48517  	0.61430  	-0.0880  	-0.7794  	0.13425  	0.59154  	-0.2644  	-0.3449  	-0.2515  	-0.5079  	-0.3038  	-0.1699  	0.21649  	0.10489  	-0.0434  	0.59058  	0.01808  	0.36983  	-0.0669  	-0.3308  	0.62924  	0.28106  	0.04153  	-0.0486  	0.17917  	0.02729  	-0.0328  	0.07380  	-0.1262  	-0.0317  	-0.0142  	0.00233  	-0.0146  	-0.0380  	0.00388  	0.00222  	-0.0503  	0.00667  	0.01588  	-0.0050  	-0.0037  	0.01747  	-0.0448  	0.06267  	-0.0078  	0.12451  	-0.0244  	-0.0555  	0.00531  	0.00788  	0.47068  	
-0.1786  	0.14986  	-0.0582  	-1.0597  	-0.7672  	-1.4073  	0.08923  	0.49724  	0.23403  	0.68823  	0.25139  	-0.1580  	-0.0828  	-1.0002  	-1.2727  	0.91330  	0.31191  	-0.0808  	0.35557  	1.51213  	0.56254  	-0.1209  	-0.8114  	0.17662  	0.63121  	-0.2693  	-0.3929  	-0.2010  	-0.4587  	-0.2910  	-0.1767  	0.24978  	0.05268  	-0.0460  	0.56400  	0.07587  	0.30954  	-0.0932  	-0.3068  	0.66784  	0.25975  	0.04000  	-0.0855  	0.19351  	0.01302  	-0.0301  	0.06284  	-0.1200  	-0.0371  	-0.0297  	0.01429  	-0.0112  	-0.0334  	0.00226  	0.00505  	-0.0634  	0.01978  	0.02308  	-0.0033  	0.00011  	0.01046  	-0.0535  	0.05589  	-0.0073  	0.12451  	-0.0244  	-0.0555  	0.00531  	0.00788  	0.47068  	
-0.1667  	0.15155  	-0.0476  	-1.0169  	-0.7417  	-1.4025  	0.11375  	0.44050  	0.21461  	0.69247  	0.21312  	-0.1663  	-0.0873  	-1.0050  	-1.2572  	0.87619  	0.32472  	-0.1054  	0.33320  	1.52352  	0.51164  	-0.0816  	-0.7931  	0.14589  	0.66251  	-0.2699  	-0.3806  	-0.1471  	-0.4278  	-0.2635  	-0.1765  	0.23852  	0.03052  	-0.0416  	0.55883  	0.10486  	0.27781  	-0.1098  	-0.2998  	0.67913  	0.25244  	0.05021  	-0.0898  	0.18523  	0.02520  	-0.0326  	0.06473  	-0.1124  	-0.0263  	-0.0236  	0.01931  	-0.0109  	-0.0392  	-0.0008  	0.00419  	-0.0592  	0.02338  	0.02665  	-0.0043  	-0.0085  	0.00785  	-0.0556  	0.06697  	-0.0119  	0.12451  	-0.0244  	-0.0555  	0.00531  	0.00788  	0.47068  	
-0.1206  	0.16197  	-0.0252  	-1.0374  	-0.7664  	-1.3488  	0.10171  	0.45702  	0.24945  	0.67897  	0.17726  	-0.1606  	-0.0713  	-0.9377  	-1.2452  	0.88828  	0.33400  	-0.1330  	0.32911  	1.48168  	0.50817  	-0.0554  	-0.7419  	0.15994  	0.64589  	-0.2661  	-0.3683  	-0.1903  	-0.4472  	-0.2601  	-0.1684  	0.23833  	0.05067  	-0.0456  	0.55783  	0.09139  	0.31927  	-0.1023  	-0.3302  	0.67319  	0.26339  	0.05067  	-0.0779  	0.17466  	0.02198  	-0.0333  	0.07317  	-0.1165  	-0.0283  	-0.0198  	0.01150  	-0.0146  	-0.0367  	0.00343  	-0.0033  	-0.0589  	0.01397  	0.01906  	-0.0038  	0.00049  	0.00851  	-0.0565  	0.06148  	-0.0118  	0.12451  	-0.0244  	-0.0555  	0.00531  	0.00788  	0.47068  	
0.29670  	0.29933  	0.25087  	-0.9906  	-0.8217  	-1.1347  	0.13598  	0.75884  	0.36362  	0.60065  	0.28652  	-0.0538  	-0.0305  	-0.6705  	-1.1204  	1.06360  	0.31704  	-0.1766  	0.37197  	1.46291  	0.84105  	-0.0475  	-0.7184  	0.21922  	0.56951  	-0.3010  	-0.1857  	-0.4204  	-0.6976  	-0.2925  	-0.1715  	0.28525  	0.10428  	-0.0687  	0.70632  	-0.0561  	0.51791  	-0.0324  	-0.3811  	0.61155  	0.21803  	0.05444  	-0.0581  	0.16881  	0.02894  	-0.0284  	0.06431  	-0.1107  	-0.0074  	-0.0321  	0.00067  	-0.0061  	-0.0405  	0.00919  	-0.0018  	-0.0486  	0.00203  	0.01365  	-0.0082  	0.00103  	0.00956  	-0.0494  	0.06762  	-0.0161  	0.12451  	-0.0244  	-0.0555  	0.00531  	0.00788  	0.47068  	
0.32615  	0.30111  	0.24365  	-1.1265  	-0.8386  	-1.1455  	0.14284  	0.74402  	0.36963  	0.62091  	0.30692  	-0.0789  	0.01074  	-0.6745  	-1.2846  	1.07350  	0.29131  	-0.1409  	0.35514  	1.47022  	0.77360  	-0.0808  	-0.7500  	0.18696  	0.64031  	-0.3172  	-0.2575  	-0.3611  	-0.6418  	-0.2923  	-0.1578  	0.25821  	0.09281  	-0.0789  	0.68117  	-0.0161  	0.45736  	-0.0485  	-0.3445  	0.61549  	0.24665  	0.04970  	-0.0369  	0.16192  	0.01151  	-0.0332  	0.06820  	-0.1040  	-0.0058  	-0.0222  	0.00397  	-0.0146  	-0.0367  	0.01099  	-0.0052  	-0.0555  	0.00242  	0.01605  	-0.0077  	0.00516  	0.00328  	-0.0409  	0.07561  	-0.0161  	0.12451  	-0.0244  	-0.0555  	0.00531  	0.00788  	0.47068  	
