-0.0508  	0.19557  	-0.0121  	-1.1134  	-0.8099  	-1.3948  	0.06300  	0.60348  	0.33565  	0.73324  	0.29925  	-0.0535  	0.06604  	-0.6982  	-1.2734  	1.00949  	0.32856  	-0.1273  	0.28526  	1.54240  	0.57820  	-0.1180  	-0.7928  	0.13830  	0.43805  	-0.1790  	-0.4510  	-0.2261  	-0.5961  	-0.3541  	-0.0783  	0.22121  	0.16521  	-0.0511  	0.56564  	-0.0176  	0.30675  	-0.1273  	-0.2967  	0.60141  	0.30183  	0.05380  	-0.0532  	0.16924  	0.02568  	-0.0396  	0.08333  	-0.1113  	-0.0213  	-0.0012  	0.00229  	-0.0148  	-0.0353  	0.00281  	0.00947  	-0.0526  	0.00570  	0.01801  	0.00045  	-0.0002  	0.02332  	-0.0324  	0.05561  	-0.0028  	0.12451  	-0.0244  	-0.0555  	0.00531  	0.00788  	0.47063  	
-0.2107  	0.06958  	-0.1518  	-1.2255  	-0.8081  	-1.5481  	0.11281  	0.49680  	0.28563  	0.76719  	0.28883  	-0.1455  	3.32882  	-0.8557  	-1.3620  	0.83893  	0.30220  	-0.0702  	0.28708  	1.55206  	0.41319  	-0.1002  	-0.8334  	0.10455  	0.58300  	-0.2062  	-0.4887  	-0.1121  	-0.4234  	-0.2964  	-0.1267  	0.18458  	0.09214  	-0.0532  	0.54692  	0.07649  	0.19992  	-0.1314  	-0.2690  	0.63747  	0.27732  	0.05358  	-0.0506  	0.16241  	0.01840  	-0.0440  	0.08286  	-0.1014  	-0.0250  	-0.0087  	0.00840  	-0.0087  	-0.0454  	-0.0054  	0.00728  	-0.0712  	0.01197  	0.01944  	-0.0193  	-0.0013  	0.01334  	-0.0530  	0.07193  	-0.0040  	0.12451  	-0.0244  	-0.0555  	0.00531  	0.00788  	0.47063  	
-0.2105  	0.13395  	-0.1142  	-1.2078  	-0.8131  	-1.5378  	0.10028  	0.51789  	0.28154  	0.74843  	0.29223  	-0.1307  	-0.0860  	-0.8782  	-1.3086  	0.82184  	0.32176  	-0.0918  	0.32218  	1.50541  	0.53185  	-0.1009  	-0.7362  	0.15921  	0.54631  	-0.2325  	-0.3744  	-0.2150  	-0.4674  	-0.3111  	-0.1591  	0.20835  	0.08077  	-0.0595  	0.55299  	0.04115  	0.28935  	-0.0933  	-0.3158  	0.65859  	0.27194  	0.04935  	-0.0618  	0.18308  	0.02115  	-0.0388  	0.08038  	-0.1100  	-0.0291  	-0.0194  	-0.0043  	-0.0103  	-0.0416  	0.00794  	0.00647  	-0.0713  	0.01513  	0.01797  	-0.0076  	0.00290  	0.00987  	-0.0527  	0.06242  	-0.0100  	0.12451  	-0.0244  	-0.0555  	0.00531  	0.00788  	0.47063  	
-0.1803  	0.15969  	-0.1108  	-1.1284  	-0.7942  	-1.4597  	0.07737  	0.52421  	0.28052  	0.72969  	0.25291  	-0.1100  	-0.0450  	-0.9012  	-1.2630  	0.87577  	0.32144  	-0.1011  	0.32008  	1.51383  	0.53399  	-0.1076  	-0.7450  	0.11379  	0.54262  	-0.2326  	-0.3943  	-0.1860  	-0.4642  	-0.3004  	-0.1433  	0.21164  	0.09110  	-0.0451  	0.54372  	0.02827  	0.29246  	-0.0924  	-0.2948  	0.64550  	0.28618  	0.03565  	-0.0489  	0.19351  	0.02181  	-0.0384  	0.08027  	-0.1207  	-0.0296  	-0.0182  	-0.0073  	-0.0112  	-0.0396  	0.00703  	0.00916  	-0.0695  	0.00988  	0.02194  	-0.0045  	-0.0030  	0.01464  	-0.0509  	0.06434  	-0.0073  	0.12451  	-0.0244  	-0.0555  	0.00531  	0.00788  	0.47063  	
-0.0597  	0.21016  	0.01206  	-1.0906  	-0.7879  	-1.3314  	0.10245  	0.59482  	0.31750  	0.67840  	0.24106  	-0.1148  	-0.0398  	-0.8172  	-1.2174  	0.92033  	0.32803  	-0.1215  	0.34544  	1.48537  	0.61439  	-0.0883  	-0.7795  	0.13443  	0.59139  	-0.2644  	-0.3449  	-0.2515  	-0.5082  	-0.3040  	-0.1698  	0.21659  	0.10492  	-0.0434  	0.59061  	0.01802  	0.36984  	-0.0670  	-0.3307  	0.62932  	0.28107  	0.04153  	-0.0485  	0.17915  	0.02729  	-0.0328  	0.07380  	-0.1262  	-0.0317  	-0.0142  	0.00237  	-0.0146  	-0.0380  	0.00389  	0.00222  	-0.0503  	0.00668  	0.01588  	-0.0050  	-0.0037  	0.01748  	-0.0448  	0.06267  	-0.0078  	0.12451  	-0.0244  	-0.0555  	0.00531  	0.00788  	0.47063  	
-0.1786  	0.14986  	-0.0581  	-1.0598  	-0.7673  	-1.4073  	0.08934  	0.49717  	0.23401  	0.68827  	0.25131  	-0.1579  	-0.0828  	-1.0001  	-1.2727  	0.91356  	0.31184  	-0.0807  	0.35558  	1.51233  	0.56263  	-0.1211  	-0.8115  	0.17679  	0.63105  	-0.2693  	-0.3930  	-0.2009  	-0.4589  	-0.2911  	-0.1766  	0.24988  	0.05271  	-0.0461  	0.56404  	0.07582  	0.30955  	-0.0933  	-0.3067  	0.66793  	0.25977  	0.03999  	-0.0855  	0.19350  	0.01302  	-0.0301  	0.06284  	-0.1200  	-0.0371  	-0.0297  	0.01433  	-0.0112  	-0.0334  	0.00226  	0.00505  	-0.0634  	0.01978  	0.02308  	-0.0033  	0.00013  	0.01047  	-0.0535  	0.05589  	-0.0073  	0.12451  	-0.0244  	-0.0555  	0.00531  	0.00788  	0.47063  	
-0.1667  	0.15154  	-0.0475  	-1.0170  	-0.7418  	-1.4025  	0.11387  	0.44042  	0.21459  	0.69252  	0.21304  	-0.1662  	-0.0873  	-1.0049  	-1.2572  	0.87645  	0.32465  	-0.1054  	0.33320  	1.52372  	0.51172  	-0.0818  	-0.7931  	0.14606  	0.66235  	-0.2699  	-0.3807  	-0.1471  	-0.4280  	-0.2637  	-0.1765  	0.23861  	0.03055  	-0.0416  	0.55886  	0.10481  	0.27782  	-0.1099  	-0.2997  	0.67921  	0.25245  	0.05021  	-0.0898  	0.18521  	0.02520  	-0.0326  	0.06473  	-0.1124  	-0.0263  	-0.0235  	0.01935  	-0.0109  	-0.0392  	-0.0008  	0.00419  	-0.0592  	0.02338  	0.02665  	-0.0043  	-0.0085  	0.00785  	-0.0556  	0.06697  	-0.0119  	0.12451  	-0.0244  	-0.0555  	0.00531  	0.00788  	0.47063  	
-0.1206  	0.16197  	-0.0251  	-1.0374  	-0.7665  	-1.3488  	0.10182  	0.45695  	0.24944  	0.67902  	0.17718  	-0.1605  	-0.0712  	-0.9377  	-1.2452  	0.88854  	0.33394  	-0.1330  	0.32911  	1.48188  	0.50826  	-0.0556  	-0.7419  	0.16011  	0.64573  	-0.2661  	-0.3684  	-0.1903  	-0.4474  	-0.2602  	-0.1683  	0.23842  	0.05070  	-0.0456  	0.55786  	0.09134  	0.31928  	-0.1024  	-0.3301  	0.67328  	0.26340  	0.05066  	-0.0779  	0.17464  	0.02198  	-0.0333  	0.07318  	-0.1165  	-0.0283  	-0.0197  	0.01153  	-0.0146  	-0.0367  	0.00344  	-0.0033  	-0.0589  	0.01397  	0.01906  	-0.0038  	0.00051  	0.00851  	-0.0565  	0.06148  	-0.0118  	0.12451  	-0.0244  	-0.0555  	0.00531  	0.00788  	0.47063  	
0.29670  	0.29933  	0.25100  	-0.9907  	-0.8218  	-1.1346  	0.13609  	0.75878  	0.36361  	0.60070  	0.28644  	-0.0537  	-0.0304  	-0.6705  	-1.1204  	1.06386  	0.31698  	-0.1766  	0.37198  	1.46311  	0.84114  	-0.0477  	-0.7185  	0.21939  	0.56935  	-0.3010  	-0.1857  	-0.4203  	-0.6979  	-0.2926  	-0.1715  	0.28535  	0.10431  	-0.0687  	0.70635  	-0.0562  	0.51792  	-0.0324  	-0.3810  	0.61164  	0.21805  	0.05444  	-0.0581  	0.16880  	0.02894  	-0.0284  	0.06431  	-0.1107  	-0.0075  	-0.0321  	0.00071  	-0.0061  	-0.0405  	0.00919  	-0.0018  	-0.0486  	0.00204  	0.01365  	-0.0082  	0.00105  	0.00956  	-0.0494  	0.06761  	-0.0161  	0.12451  	-0.0244  	-0.0555  	0.00531  	0.00788  	0.47063  	
0.32615  	0.30111  	0.24377  	-1.1265  	-0.8387  	-1.1455  	0.14295  	0.74396  	0.36962  	0.62096  	0.30685  	-0.0788  	0.01077  	-0.6745  	-1.2846  	1.07376  	0.29125  	-0.1409  	0.35514  	1.47042  	0.77369  	-0.0810  	-0.7501  	0.18713  	0.64014  	-0.3172  	-0.2575  	-0.3611  	-0.6421  	-0.2925  	-0.1577  	0.25831  	0.09285  	-0.0790  	0.68120  	-0.0162  	0.45736  	-0.0485  	-0.3444  	0.61558  	0.24667  	0.04969  	-0.0368  	0.16190  	0.01151  	-0.0332  	0.06820  	-0.1040  	-0.0058  	-0.0222  	0.00400  	-0.0146  	-0.0367  	0.01099  	-0.0052  	-0.0555  	0.00243  	0.01605  	-0.0077  	0.00518  	0.00328  	-0.0409  	0.07561  	-0.0161  	0.12451  	-0.0244  	-0.0555  	0.00531  	0.00788  	0.47063  	
